Ağ qan hüceyrələrinin dəqiqləşdirilməmiş pozğunluğu	нарушение белых кровяных клеток неуточненное	med
Ağcaqanad virus ensefaliti	комариный вирусный энцефалит	med
Ağcaqanadla yoluxan digər dəqiqləşdirilmiş virus qızdırması	другая уточненная комариная вирусная лихорадка	med
Ağcaqanadla yoluxan digər virus ensefalitləri	другие комариные вирусные энцефалиты	med
Ağcaqanadla yoluxan dəqiqləşdirilməmiş ensefalit	комариный вирусный энцефалит неуточненный	med
Ağcaqandla yoluxan dəqiqləşdirilməmiş virus qızdırması	комариная вирусная лихорадка неуточненная	med
Ağcaqayın qabığı toplayanşəxsin ağciyəri	легкое сборщика коры клена	med
Ağciyər arteriyası qapağının digər zədələnmələri	другие поражения клапана легочной артерии	med
Ağciyər arteriyası qapağının dəqiqləşdirilməmiş zədələnməsi	поражение клапана легочной артерии неуточненное	med
Ağciyər arteriyası qapağının stenozu	стеноз клапана легочной артерии	med
Ağciyər arteriyası qapağınınçatmamazlığı	недостаточность клапана легочной артерии	med
Ağciyər arteriyasının anevrizması	аневризма легочной артерии	psy
Ağciyər arteriyasının zədələnmələri	поражения клапана легочной артерии	med
Ağciyər damarlarının arteriovenoz fistulu	артериовенозный свищ легочных сосудов	med
Ağciyər damarlarının digər dəqiqləşdirilmiş xəstəlikləri	другие уточненные болезни легочных сосудов	med
Ağciyər damarlarının digər xəstəlikləri	другие болезни легочных сосудов	med
Ağciyər damarlarının dəqiqləşdirilməmiş xəstəliyi	болезнь легочных сосудов неуточненная	med
Ağciyər eozinofiliyası	легочная эозинофилия	psy
Ağciyər fibrozu	фиброз легких	psy
Ağciyər kollapsı	легочный коллапс	med
Ağciyər sarkoidozu	саркоидоз легких	med
Ağciyər və üçtaylı qapaqların anadangəlmə anomaliyaları [inkişaf qüsurları]	врожденные аномалии [пороки развития] легочного и трехстворчатого клапанов	med
Ağciyər ödemi	легочный отек	psy
Ağciyər ödemi	отек легких	psy
Ağciyər-ürək çatmamazlığı	легочно-сердечная недостаточность	psy
Ağciyər-ürəkçatmamazlığının digər dəqiqləşdirilmiş formaları	другие уточненные формы легочно-сердечной недостаточности	med
Ağciyər-ürəkçatmamazlığının digər formaları	другие формы легочно-сердечной недостаточности	med
Ağciyərin digər dəqiqləşdirilmiş interstisial xəstəlikləri	другие уточненные интерстициальные легочные болезни	med
Ağciyərin digər dəqiqləşdirilmiş xroniki obstruktiv xəstəliyi	другая уточненная хроническая обструктивная легочная болезнь	med
Ağciyərin digər zədələnmələri	другие поражения легкого	med
Ağciyərin dəqiqləşdirilməmiş interstisial xəstəliyi	интерстициальная легочная болезнь неуточненная	med
